"huc4","lagoslakeid","neon_zoneid","year","month","pct","lake_lat_decdeg","lake_lon_decdeg","wy.month","usgs.month","date.pct","date.lwy","date.usgs","pct.lwy","pct.usgs"
"0207",143680,"neon_2",2016,7,89.39,38.605656197,-76.8999891691,7,9,2016-07-31,2016-07-31,2016-09-30,1030.18,1144.38
"0207",143680,"neon_2",2018,6,174.04,38.605656197,-76.8999891691,7,9,2018-06-30,2018-07-31,2018-09-30,1403.88,1494.73
"0207",143680,"neon_2",2017,7,180.24,38.605656197,-76.8999891691,7,9,2017-07-31,2017-07-31,2017-09-30,1023.34,1032.48
"0207",143680,"neon_2",2009,3,68.39,38.605656197,-76.8999891691,7,9,2009-03-31,2009-07-31,2009-09-30,1027.47,1081.08
"0207",143680,"neon_2",2013,2,58.51,38.605656197,-76.8999891691,7,9,2013-02-28,2013-07-31,2013-09-30,1177.86,1118.88
"0207",143680,"neon_2",2014,6,48.56,38.605656197,-76.8999891691,7,9,2014-06-30,2014-07-31,2014-09-30,1175.4,1234.61
"0207",144058,"neon_2",2012,7,32.64,38.6989163359,-77.2616183138,7,9,2012-07-31,2012-07-31,2012-09-30,1201.09,778.17
"0207",144058,"neon_2",2009,9,63.61,38.6989163359,-77.2616183138,7,9,2009-09-30,2009-07-31,2009-09-30,979.69,911.69
"0207",144058,"neon_2",2010,5,65.79,38.6989163359,-77.2616183138,7,9,2010-05-31,2010-07-31,2010-09-30,1116.49,1143.66
"0207",144058,"neon_2",2015,6,288.82,38.6989163359,-77.2616183138,7,9,2015-06-30,2015-07-31,2015-09-30,1270.94,1228.88
"0207",144058,"neon_2",2016,7,90.81,38.6989163359,-77.2616183138,7,9,2016-07-31,2016-07-31,2016-09-30,1075.07,1167.05
"0207",144058,"neon_2",2018,2,148.47,38.6989163359,-77.2616183138,7,9,2018-02-28,2018-07-31,2018-09-30,1377.6,1575.81
"0207",144058,"neon_2",2014,6,70.49,38.6989163359,-77.2616183138,7,9,2014-06-30,2014-07-31,2014-09-30,1271.07,1337.13
"0207",144058,"neon_2",2013,10,124.19,38.6989163359,-77.2616183138,7,9,2013-10-31,2013-07-31,2013-09-30,1165.4,1149.94
"0207",144058,"neon_2",2017,6,24.46,38.6989163359,-77.2616183138,7,9,2017-06-30,2017-07-31,2017-09-30,1029.42,1008.21
"0207",144058,"neon_2",2011,12,117.94,38.6989163359,-77.2616183138,7,9,2011-12-31,2011-07-31,2011-09-30,1039.98,1418.12
"0207",143322,"neon_2",2018,4,64.93,37.9590007015,-76.3970900715,7,9,2018-04-30,2018-07-31,2018-09-30,1388.77,1470.11
"0207",143322,"neon_2",2012,9,125.02,37.9590007015,-76.3970900715,7,9,2012-09-30,2012-07-31,2012-09-30,1324.23,1010.84
"0207",143322,"neon_2",2010,5,66.45,37.9590007015,-76.3970900715,7,9,2010-05-31,2010-07-31,2010-09-30,1495.05,1546.4
"0207",143322,"neon_2",2009,10,128.62,37.9590007015,-76.3970900715,7,9,2009-10-31,2009-07-31,2009-09-30,1116.91,1220.27
"0207",143322,"neon_2",2014,3,92.28,37.9590007015,-76.3970900715,7,9,2014-03-31,2014-07-31,2014-09-30,1132.01,1244.01
"0207",143322,"neon_2",2011,7,111.76,37.9590007015,-76.3970900715,7,9,2011-07-31,2011-07-31,2011-09-30,1234.15,1461.32
"0207",143322,"neon_2",2013,5,65.88,37.9590007015,-76.3970900715,7,9,2013-05-31,2013-07-31,2013-09-30,1450.92,1316.98
"0207",143322,"neon_2",2016,10,131.32,37.9590007015,-76.3970900715,7,9,2016-10-31,2016-07-31,2016-09-30,1276.47,1396.41
"0207",143322,"neon_2",2015,9,91.9,37.9590007015,-76.3970900715,7,9,2015-09-30,2015-07-31,2015-09-30,1215.2,1138.83
"0207",143322,"neon_2",2017,1,100.87,37.9590007015,-76.3970900715,7,9,2017-01-31,2017-07-31,2017-09-30,1242.17,1216.74
"0208",147893,"neon_7",2016,9,211.89,37.4511232644,-79.7647503975,7,9,2016-09-30,2016-07-31,2016-09-30,1473.88,1526.73
"0208",147893,"neon_7",2009,10,63.29,37.4511232644,-79.7647503975,7,9,2009-10-31,2009-07-31,2009-09-30,1141.38,1158.64
"0208",147893,"neon_7",2011,3,142.03,37.4511232644,-79.7647503975,7,9,2011-03-31,2011-07-31,2011-09-30,1156.53,1098.92
"0208",147893,"neon_7",2012,5,148.67,37.4511232644,-79.7647503975,7,9,2012-05-31,2012-07-31,2012-09-30,1180.68,1131.8
"0208",147893,"neon_7",2015,8,82.19,37.4511232644,-79.7647503975,7,9,2015-08-31,2015-07-31,2015-09-30,1218.25,1259.12
"0208",147893,"neon_7",2017,7,83.15,37.4511232644,-79.7647503975,7,9,2017-07-31,2017-07-31,2017-09-30,1207.7,1018.96
"0208",147893,"neon_7",2010,10,106.54,37.4511232644,-79.7647503975,7,9,2010-10-31,2010-07-31,2010-09-30,1215.81,1319.61
"0208",147893,"neon_7",2018,1,70.36,37.4511232644,-79.7647503975,7,9,2018-01-31,2018-07-31,2018-09-30,1252.64,1488.63
"0208",147893,"neon_7",2013,10,67.78,37.4511232644,-79.7647503975,7,9,2013-10-31,2013-07-31,2013-09-30,1370.74,1301.34
"0208",147893,"neon_7",2014,7,97.06,37.4511232644,-79.7647503975,7,9,2014-07-31,2014-07-31,2014-09-30,1056.29,1152.89
"0208",146163,"neon_2",2011,4,149.28,38.1386508059,-78.5231256663,7,9,2011-04-30,2011-07-31,2011-09-30,1121,1218.7
"0208",146163,"neon_2",2015,7,137.92,38.1386508059,-78.5231256663,7,9,2015-07-31,2015-07-31,2015-09-30,1186.5,1302.14
"0208",146163,"neon_2",2018,9,212.07,38.1386508059,-78.5231256663,7,9,2018-09-30,2018-07-31,2018-09-30,1295.14,1578.22
"0208",146163,"neon_2",2013,5,97.98,38.1386508059,-78.5231256663,7,9,2013-05-31,2013-07-31,2013-09-30,1232.69,1176.82
"0208",146163,"neon_2",2012,1,61.49,38.1386508059,-78.5231256663,7,9,2012-01-31,2012-07-31,2012-09-30,1163.13,1127.91
"0208",146163,"neon_2",2014,9,32.53,38.1386508059,-78.5231256663,7,9,2014-09-30,2014-07-31,2014-09-30,1262.34,1220.11
"0208",146163,"neon_2",2010,9,112.03,38.1386508059,-78.5231256663,7,9,2010-09-30,2010-07-31,2010-09-30,1177.24,1196.62
"0208",146163,"neon_2",2016,2,122.69,38.1386508059,-78.5231256663,7,9,2016-02-29,2016-07-31,2016-09-30,1313.08,1246.4
"0208",146163,"neon_2",2009,5,184.61,38.1386508059,-78.5231256663,7,9,2009-05-31,2009-07-31,2009-09-30,1010.2,940.97
"0208",146163,"neon_2",2017,12,12.19,38.1386508059,-78.5231256663,7,9,2017-12-31,2017-07-31,2017-09-30,1054.1,1015.32
"0208",147154,"neon_2",2014,7,158.26,36.8050225704,-76.6930656098,7,9,2014-07-31,2014-07-31,2014-09-30,1328.65,1440.61
"0208",147154,"neon_2",2010,7,65.3,36.8050225704,-76.6930656098,7,9,2010-07-31,2010-07-31,2010-09-30,1429.15,1442.06
"0208",147154,"neon_2",2017,9,57.92,36.8050225704,-76.6930656098,7,9,2017-09-30,2017-07-31,2017-09-30,1485.27,1374.45
"0208",147154,"neon_2",2016,5,210.4,36.8050225704,-76.6930656098,7,9,2016-05-31,2016-07-31,2016-09-30,1568.08,1744.6
"0208",147154,"neon_2",2015,1,98.97,36.8050225704,-76.6930656098,7,9,2015-01-31,2015-07-31,2015-09-30,1465.28,1324.22
"0208",147154,"neon_2",2013,9,50.85,36.8050225704,-76.6930656098,7,9,2013-09-30,2013-07-31,2013-09-30,1400.65,1249.65
"0208",147154,"neon_2",2011,8,281.65,36.8050225704,-76.6930656098,7,9,2011-08-31,2011-07-31,2011-09-30,1082.66,1275.31
"0208",147154,"neon_2",2009,12,192.28,36.8050225704,-76.6930656098,7,9,2009-12-31,2009-07-31,2009-09-30,1194.73,1231.13
"0208",147154,"neon_2",2018,1,99.69,36.8050225704,-76.6930656098,7,9,2018-01-31,2018-07-31,2018-09-30,1279.33,1243.72
"0208",147154,"neon_2",2012,5,146.82,36.8050225704,-76.6930656098,7,9,2012-05-31,2012-07-31,2012-09-30,1384.43,1267.26
"0208",146582,"neon_2",2015,3,81.51,37.0904768003,-76.4673773405,7,9,2015-03-31,2015-07-31,2015-09-30,1338.88,1119.05
"0208",146582,"neon_2",2009,10,65.96,37.0904768003,-76.4673773405,7,9,2009-10-31,2009-07-31,2009-09-30,1059.68,1221.44
"0208",146582,"neon_2",2013,3,70.04,37.0904768003,-76.4673773405,7,9,2013-03-31,2013-07-31,2013-09-30,1650.72,1373.48
"0208",146582,"neon_2",2018,12,130.45,37.0904768003,-76.4673773405,7,9,2018-12-31,2018-07-31,2018-09-30,1372.88,1270.07
"0208",146582,"neon_2",2012,8,385.66,37.0904768003,-76.4673773405,7,9,2012-08-31,2012-07-31,2012-09-30,1318.85,1366.81
"0208",146582,"neon_2",2011,5,56.38,37.0904768003,-76.4673773405,7,9,2011-05-31,2011-07-31,2011-09-30,1260.42,1417.12
"0208",146582,"neon_2",2017,9,82.15,37.0904768003,-76.4673773405,7,9,2017-09-30,2017-07-31,2017-09-30,1289.83,1404.5
"0208",146582,"neon_2",2010,8,39.74,37.0904768003,-76.4673773405,7,9,2010-08-31,2010-07-31,2010-09-30,1549.13,1419.12
"0208",146582,"neon_2",2016,4,87.25,37.0904768003,-76.4673773405,7,9,2016-04-30,2016-07-31,2016-09-30,1420.33,1570.81
"0208",146582,"neon_2",2014,9,253.11,37.0904768003,-76.4673773405,7,9,2014-09-30,2014-07-31,2014-09-30,1207.24,1395.46
"0208",146258,"neon_2",2018,2,132.96,38.3614658809,-78.0488830868,7,9,2018-02-28,2018-07-31,2018-09-30,1263.49,1507.38
"0208",146258,"neon_2",2013,10,101.29,38.3614658809,-78.0488830868,7,9,2013-10-31,2013-07-31,2013-09-30,1376.78,1265.25
"0208",146258,"neon_2",2015,9,172.74,38.3614658809,-78.0488830868,7,9,2015-09-30,2015-07-31,2015-09-30,1081.89,1157.66
"0208",146258,"neon_2",2012,9,157.06,38.3614658809,-78.0488830868,7,9,2012-09-30,2012-07-31,2012-09-30,1267.38,1146.55
"0208",146258,"neon_2",2016,12,69.85,38.3614658809,-78.0488830868,7,9,2016-12-31,2016-07-31,2016-09-30,1249.23,1256.16
"0208",146258,"neon_2",2011,2,35.52,38.3614658809,-78.0488830868,7,9,2011-02-28,2011-07-31,2011-09-30,1102.23,1339.24
"0208",146258,"neon_2",2014,11,73.7,38.3614658809,-78.0488830868,7,9,2014-11-30,2014-07-31,2014-09-30,1343.21,1280.45
"0208",146258,"neon_2",2010,2,92.9,38.3614658809,-78.0488830868,7,9,2010-02-28,2010-07-31,2010-09-30,1227.39,1214.19
"0208",146258,"neon_2",2009,7,76.49,38.3614658809,-78.0488830868,7,9,2009-07-31,2009-07-31,2009-09-30,1060.35,1029
"0208",146258,"neon_2",2017,2,14.34,38.3614658809,-78.0488830868,7,9,2017-02-28,2017-07-31,2017-09-30,990.18,930.12
"0208",148317,"neon_2",2014,9,208.42,37.056104782,-76.7072391928,7,9,2014-09-30,2014-07-31,2014-09-30,1279.2,1371.17
"0208",148317,"neon_2",2015,2,78.49,37.056104782,-76.7072391928,7,9,2015-02-28,2015-07-31,2015-09-30,1456.69,1266.86
"0208",148317,"neon_2",2010,2,90.35,37.056104782,-76.7072391928,7,9,2010-02-28,2010-07-31,2010-09-30,1410.96,1404.36
"0208",148317,"neon_2",2011,2,31.24,37.056104782,-76.7072391928,7,9,2011-02-28,2011-07-31,2011-09-30,1334.2,1509.09
"0208",148317,"neon_2",2016,10,173.76,37.056104782,-76.7072391928,7,9,2016-10-31,2016-07-31,2016-09-30,1361.05,1536.61
"0208",148317,"neon_2",2009,2,8.76,37.056104782,-76.7072391928,7,9,2009-02-28,2009-07-31,2009-09-30,1223.63,1248.39
"0208",148317,"neon_2",2018,9,116.29,37.056104782,-76.7072391928,7,9,2018-09-30,2018-07-31,2018-09-30,1334.82,1310.38
"0208",148317,"neon_2",2017,5,135.51,37.056104782,-76.7072391928,7,9,2017-05-31,2017-07-31,2017-09-30,1271.3,1275.43
"0208",148317,"neon_2",2013,9,24.16,37.056104782,-76.7072391928,7,9,2013-09-30,2013-07-31,2013-09-30,1481.51,1351.26
"0208",148317,"neon_2",2012,10,207.45,37.056104782,-76.7072391928,7,9,2012-10-31,2012-07-31,2012-09-30,1338.04,1236.61
"0208",148344,"neon_2",2017,6,117.62,36.8634161815,-76.584463559,7,9,2017-06-30,2017-07-31,2017-09-30,1441.18,1395.38
"0208",148344,"neon_2",2016,5,209.24,36.8634161815,-76.584463559,7,9,2016-05-31,2016-07-31,2016-09-30,1530.21,1718.07
"0208",148344,"neon_2",2011,4,45.08,36.8634161815,-76.584463559,7,9,2011-04-30,2011-07-31,2011-09-30,1147.81,1307.87
"0208",148344,"neon_2",2010,8,78.97,36.8634161815,-76.584463559,7,9,2010-08-31,2010-07-31,2010-09-30,1587.88,1531.98
"0208",148344,"neon_2",2013,8,151.31,36.8634161815,-76.584463559,7,9,2013-08-31,2013-07-31,2013-09-30,1459.15,1227.7
"0208",148344,"neon_2",2009,1,52.9,36.8634161815,-76.584463559,7,9,2009-01-31,2009-07-31,2009-09-30,1157.37,1288.68
"0208",148344,"neon_2",2015,11,130.13,36.8634161815,-76.584463559,7,9,2015-11-30,2015-07-31,2015-09-30,1509.75,1271.27
"0208",148344,"neon_2",2012,6,168.55,36.8634161815,-76.584463559,7,9,2012-06-30,2012-07-31,2012-09-30,1369.49,1337.91
"0208",148344,"neon_2",2018,6,165.97,36.8634161815,-76.584463559,7,9,2018-06-30,2018-07-31,2018-09-30,1352.73,1300.89
"0208",148344,"neon_2",2014,5,130.33,36.8634161815,-76.584463559,7,9,2014-05-31,2014-07-31,2014-09-30,1334.79,1536.35
"0208",146356,"neon_2",2016,2,119.66,37.1795591355,-77.6513101825,7,9,2016-02-29,2016-07-31,2016-09-30,1307.86,1330.94
"0208",146356,"neon_2",2015,10,98.76,37.1795591355,-77.6513101825,7,9,2015-10-31,2015-07-31,2015-09-30,1308.08,1290.7
"0208",146356,"neon_2",2017,11,36.49,37.1795591355,-77.6513101825,7,9,2017-11-30,2017-07-31,2017-09-30,1023.83,1090.54
"0208",146356,"neon_2",2013,8,69.37,37.1795591355,-77.6513101825,7,9,2013-08-31,2013-07-31,2013-09-30,1275.73,1140.83
"0208",146356,"neon_2",2009,3,136.16,37.1795591355,-77.6513101825,7,9,2009-03-31,2009-07-31,2009-09-30,1167.91,1008.63
"0208",146356,"neon_2",2014,3,88.51,37.1795591355,-77.6513101825,7,9,2014-03-31,2014-07-31,2014-09-30,1066.54,1171.54
"0208",146356,"neon_2",2010,11,30.71,37.1795591355,-77.6513101825,7,9,2010-11-30,2010-07-31,2010-09-30,1272.79,1353.88
"0208",146356,"neon_2",2011,6,75.68,37.1795591355,-77.6513101825,7,9,2011-06-30,2011-07-31,2011-09-30,1035.7,1124.67
"0208",146356,"neon_2",2012,8,111.9,37.1795591355,-77.6513101825,7,9,2012-08-31,2012-07-31,2012-09-30,1040.1,952.54
"0208",146356,"neon_2",2018,1,101.16,37.1795591355,-77.6513101825,7,9,2018-01-31,2018-07-31,2018-09-30,1328.2,1227.91
"0208",146358,"neon_2",2009,8,104.03,37.7215209558,-77.6523582992,7,9,2009-08-31,2009-07-31,2009-09-30,1010.75,944.81
"0208",146358,"neon_2",2015,10,114.02,37.7215209558,-77.6523582992,7,9,2015-10-31,2015-07-31,2015-09-30,1197.22,1172.46
"0208",146358,"neon_2",2014,4,135.29,37.7215209558,-77.6523582992,7,9,2014-04-30,2014-07-31,2014-09-30,1238.09,1246.77
"0208",146358,"neon_2",2011,2,25.38,37.7215209558,-77.6523582992,7,9,2011-02-28,2011-07-31,2011-09-30,1044.1,1200.46
"0208",146358,"neon_2",2012,10,91.9,37.7215209558,-77.6523582992,7,9,2012-10-31,2012-07-31,2012-09-30,1188.4,969.98
"0208",146358,"neon_2",2017,7,114.3,37.7215209558,-77.6523582992,7,9,2017-07-31,2017-07-31,2017-09-30,1127.74,1055.95
"0208",146358,"neon_2",2016,9,157.79,37.7215209558,-77.6523582992,7,9,2016-09-30,2016-07-31,2016-09-30,1311.43,1368.71
"0208",146358,"neon_2",2018,6,159.07,37.7215209558,-77.6523582992,7,9,2018-06-30,2018-07-31,2018-09-30,1239.35,1342.64
"0208",146358,"neon_2",2013,10,70.82,37.7215209558,-77.6523582992,7,9,2013-10-31,2013-07-31,2013-09-30,1150.34,1210.89
"0208",146358,"neon_2",2010,10,145.04,37.7215209558,-77.6523582992,7,9,2010-10-31,2010-07-31,2010-09-30,1338.08,1369.92
"0208",146611,"neon_2",2009,4,60.52,36.8288523822,-76.1154464366,7,9,2009-04-30,2009-07-31,2009-09-30,1227.83,1356.05
"0208",146611,"neon_2",2017,8,227.31,36.8288523822,-76.1154464366,7,9,2017-08-31,2017-07-31,2017-09-30,1781.78,1491.35
"0208",146611,"neon_2",2015,4,104.89,36.8288523822,-76.1154464366,7,9,2015-04-30,2015-07-31,2015-09-30,1322.7,1093.9
"0208",146611,"neon_2",2011,11,53.74,36.8288523822,-76.1154464366,7,9,2011-11-30,2011-07-31,2011-09-30,1104.75,1286.76
"0208",146611,"neon_2",2013,9,36.16,36.8288523822,-76.1154464366,7,9,2013-09-30,2013-07-31,2013-09-30,1344.89,1294.1
"0208",146611,"neon_2",2012,7,164.51,36.8288523822,-76.1154464366,7,9,2012-07-31,2012-07-31,2012-09-30,1340.18,1112.01
"0208",146611,"neon_2",2014,7,202.6,36.8288523822,-76.1154464366,7,9,2014-07-31,2014-07-31,2014-09-30,1269.67,1465.16
"0208",146611,"neon_2",2010,10,216.58,36.8288523822,-76.1154464366,7,9,2010-10-31,2010-07-31,2010-09-30,1730.8,1632.8
"0208",146611,"neon_2",2018,7,227.76,36.8288523822,-76.1154464366,7,9,2018-07-31,2018-07-31,2018-09-30,1403.93,1404.4
"0208",146611,"neon_2",2016,7,129.21,36.8288523822,-76.1154464366,7,9,2016-07-31,2016-07-31,2016-09-30,1355.59,1808.7
"0208",146629,"neon_2",2017,11,20.86,37.2999639056,-75.9657118022,7,9,2017-11-30,2017-07-31,2017-09-30,1259.45,1340.62
"0208",146629,"neon_2",2018,12,107.4,37.2999639056,-75.9657118022,7,9,2018-12-31,2018-07-31,2018-09-30,1151.18,1088.26
"0208",146629,"neon_2",2016,8,44.54,37.2999639056,-75.9657118022,7,9,2016-08-31,2016-07-31,2016-09-30,1193.62,1301.59
"0208",146629,"neon_2",2015,5,56.63,37.2999639056,-75.9657118022,7,9,2015-05-31,2015-07-31,2015-09-30,1212.23,957.78
"0208",146629,"neon_2",2012,12,103.28,37.2999639056,-75.9657118022,7,9,2012-12-31,2012-07-31,2012-09-30,1034.29,946.76
"0208",146629,"neon_2",2011,12,36.19,37.2999639056,-75.9657118022,7,9,2011-12-31,2011-07-31,2011-09-30,928.67,1052.34
"0208",146629,"neon_2",2014,8,123.26,37.2999639056,-75.9657118022,7,9,2014-08-31,2014-07-31,2014-09-30,1061.67,1303.01
"0208",146629,"neon_2",2010,11,11.45,37.2999639056,-75.9657118022,7,9,2010-11-30,2010-07-31,2010-09-30,1332.04,1285.02
"0208",146629,"neon_2",2013,1,109.03,37.2999639056,-75.9657118022,7,9,2013-01-31,2013-07-31,2013-09-30,1237.35,1146.27
"0208",146629,"neon_2",2009,12,214.93,37.2999639056,-75.9657118022,7,9,2009-12-31,2009-07-31,2009-09-30,1107.43,1169.64
"0208",145859,"neon_2",2012,6,100.28,37.5722911204,-77.1770000572,7,9,2012-06-30,2012-07-31,2012-09-30,1359.74,1037.13
"0208",145859,"neon_2",2017,9,58.95,37.5722911204,-77.1770000572,7,9,2017-09-30,2017-07-31,2017-09-30,1209.07,1147.79
"0208",145859,"neon_2",2014,5,81.43,37.5722911204,-77.1770000572,7,9,2014-05-31,2014-07-31,2014-09-30,1228.87,1122.32
"0208",145859,"neon_2",2015,8,86.96,37.5722911204,-77.1770000572,7,9,2015-08-31,2015-07-31,2015-09-30,1233.04,1261.45
"0208",145859,"neon_2",2010,4,37.5,37.5722911204,-77.1770000572,7,9,2010-04-30,2010-07-31,2010-09-30,1241.87,1356.86
"0208",145859,"neon_2",2018,7,186.12,37.5722911204,-77.1770000572,7,9,2018-07-31,2018-07-31,2018-09-30,1439.79,1501.72
"0208",145859,"neon_2",2009,10,80.4,37.5722911204,-77.1770000572,7,9,2009-10-31,2009-07-31,2009-09-30,1064.04,978.43
"0208",145859,"neon_2",2011,4,69.33,37.5722911204,-77.1770000572,7,9,2011-04-30,2011-07-31,2011-09-30,1115.62,1374.08
"0208",145859,"neon_2",2013,11,82.42,37.5722911204,-77.1770000572,7,9,2013-11-30,2013-07-31,2013-09-30,1190.59,1254.26
"0208",145859,"neon_2",2016,12,74.5,37.5722911204,-77.1770000572,7,9,2016-12-31,2016-07-31,2016-09-30,1474.97,1599.26
"0208",148205,"neon_2",2010,1,100.49,37.7786666414,-77.3399723021,7,9,2010-01-31,2010-07-31,2010-09-30,1347.28,1352.41
"0208",148205,"neon_2",2013,3,123.86,37.7786666414,-77.3399723021,7,9,2013-03-31,2013-07-31,2013-09-30,1152.39,1212.35
"0208",148205,"neon_2",2009,11,274.35,37.7786666414,-77.3399723021,7,9,2009-11-30,2009-07-31,2009-09-30,1008.36,997.87
"0208",148205,"neon_2",2015,7,91.27,37.7786666414,-77.3399723021,7,9,2015-07-31,2015-07-31,2015-09-30,1127.3,1129.22
"0208",148205,"neon_2",2018,6,267.98,37.7786666414,-77.3399723021,7,9,2018-06-30,2018-07-31,2018-09-30,1412.97,1543.75
"0208",148205,"neon_2",2017,9,63.5,37.7786666414,-77.3399723021,7,9,2017-09-30,2017-07-31,2017-09-30,1182.71,1018.84
"0208",148205,"neon_2",2016,3,25.79,37.7786666414,-77.3399723021,7,9,2016-03-31,2016-07-31,2016-09-30,1278.76,1447.07
"0208",148205,"neon_2",2012,12,87.73,37.7786666414,-77.3399723021,7,9,2012-12-31,2012-07-31,2012-09-30,1348.54,947.64
"0208",148205,"neon_2",2014,11,76.72,37.7786666414,-77.3399723021,7,9,2014-11-30,2014-07-31,2014-09-30,1163.97,1106.23
"0208",148205,"neon_2",2011,6,113.4,37.7786666414,-77.3399723021,7,9,2011-06-30,2011-07-31,2011-09-30,1108.36,1454.71
"0208",148380,"neon_2",2010,5,122.64,37.0592718318,-76.3761903996,7,9,2010-05-31,2010-07-31,2010-09-30,1587.46,1490.13
"0208",148380,"neon_2",2011,7,206.79,37.0592718318,-76.3761903996,7,9,2011-07-31,2011-07-31,2011-09-30,1179.15,1356.95
"0208",148380,"neon_2",2009,5,140.32,37.0592718318,-76.3761903996,7,9,2009-05-31,2009-07-31,2009-09-30,1090.62,1202.13
"0208",148380,"neon_2",2018,2,48.22,37.0592718318,-76.3761903996,7,9,2018-02-28,2018-07-31,2018-09-30,1406.03,1352.55
"0208",148380,"neon_2",2012,11,22.47,37.0592718318,-76.3761903996,7,9,2012-11-30,2012-07-31,2012-09-30,1292.95,1346.07
"0208",148380,"neon_2",2016,5,197.85,37.0592718318,-76.3761903996,7,9,2016-05-31,2016-07-31,2016-09-30,1434.4,1647.48
"0208",148380,"neon_2",2017,7,79.5,37.0592718318,-76.3761903996,7,9,2017-07-31,2017-07-31,2017-09-30,1389.36,1407.76
"0208",148380,"neon_2",2013,1,117.65,37.0592718318,-76.3761903996,7,9,2013-01-31,2013-07-31,2013-09-30,1601.28,1313.84
"0208",148380,"neon_2",2014,4,129.24,37.0592718318,-76.3761903996,7,9,2014-04-30,2014-07-31,2014-09-30,1238.68,1448.76
"0208",148380,"neon_2",2015,8,53.52,37.0592718318,-76.3761903996,7,9,2015-08-31,2015-07-31,2015-09-30,1383.8,1137.58
"0208",148420,"neon_2",2013,7,125.06,38.2823063299,-75.9839433892,7,9,2013-07-31,2013-07-31,2013-09-30,1527.01,1468.91
"0208",148420,"neon_2",2011,3,106.28,38.2823063299,-75.9839433892,7,9,2011-03-31,2011-07-31,2011-09-30,950.41,1188.04
"0208",148420,"neon_2",2014,2,89.13,38.2823063299,-75.9839433892,7,9,2014-02-28,2014-07-31,2014-09-30,1195.1,1227.38
"0208",148420,"neon_2",2018,11,176.66,38.2823063299,-75.9839433892,7,9,2018-11-30,2018-07-31,2018-09-30,1344.93,1338.2
"0208",148420,"neon_2",2016,10,96.67,38.2823063299,-75.9839433892,7,9,2016-10-31,2016-07-31,2016-09-30,1330.16,1497.07
"0208",148420,"neon_2",2012,2,50.92,38.2823063299,-75.9839433892,7,9,2012-02-29,2012-07-31,2012-09-30,1069.66,918.56
"0208",148420,"neon_2",2017,5,145.87,38.2823063299,-75.9839433892,7,9,2017-05-31,2017-07-31,2017-09-30,1370.47,1260.2
"0208",148420,"neon_2",2010,5,61.74,38.2823063299,-75.9839433892,7,9,2010-05-31,2010-07-31,2010-09-30,1457.04,1307.46
"0208",148420,"neon_2",2015,1,125.99,38.2823063299,-75.9839433892,7,9,2015-01-31,2015-07-31,2015-09-30,1213.46,1177.14
"0208",148420,"neon_2",2009,12,228.94,38.2823063299,-75.9839433892,7,9,2009-12-31,2009-07-31,2009-09-30,983.12,1156.93
"0208",148614,"neon_2",2011,1,35.04,38.5264250557,-78.2379263494,7,9,2011-01-31,2011-07-31,2011-09-30,1280.55,1312.98
"0208",148614,"neon_2",2017,11,41.72,38.5264250557,-78.2379263494,7,9,2017-11-30,2017-07-31,2017-09-30,1154.09,1068.97
"0208",148614,"neon_2",2010,9,114.41,38.5264250557,-78.2379263494,7,9,2010-09-30,2010-07-31,2010-09-30,1342.71,1397.92
"0208",148614,"neon_2",2016,8,100.21,38.5264250557,-78.2379263494,7,9,2016-08-31,2016-07-31,2016-09-30,1386.52,1362.11
"0208",148614,"neon_2",2013,7,160.21,38.5264250557,-78.2379263494,7,9,2013-07-31,2013-07-31,2013-09-30,1283.72,1173.55
"0208",148614,"neon_2",2014,8,82.73,38.5264250557,-78.2379263494,7,9,2014-08-31,2014-07-31,2014-09-30,1322.34,1286
"0208",148614,"neon_2",2009,1,57.15,38.5264250557,-78.2379263494,7,9,2009-01-31,2009-07-31,2009-09-30,1008.5,992.72
"0208",148614,"neon_2",2012,4,52.45,38.5264250557,-78.2379263494,7,9,2012-04-30,2012-07-31,2012-09-30,1099.08,1088.53
"0208",148614,"neon_2",2015,8,39.25,38.5264250557,-78.2379263494,7,9,2015-08-31,2015-07-31,2015-09-30,1097.81,1231.74
"0208",148614,"neon_2",2018,5,278.8,38.5264250557,-78.2379263494,7,9,2018-05-31,2018-07-31,2018-09-30,1370.96,1844.99
"0208",145991,"neon_2",2015,5,58.65,36.8279399485,-76.2255430479,7,9,2015-05-31,2015-07-31,2015-09-30,1344.14,1164.93
"0208",145991,"neon_2",2018,8,163.59,36.8279399485,-76.2255430479,7,9,2018-08-31,2018-07-31,2018-09-30,1299.29,1304.15
"0208",145991,"neon_2",2009,12,225.12,36.8279399485,-76.2255430479,7,9,2009-12-31,2009-07-31,2009-09-30,1225.29,1495.42
"0208",145991,"neon_2",2013,2,117.51,36.8279399485,-76.2255430479,7,9,2013-02-28,2013-07-31,2013-09-30,1319.34,1274.13
"0208",145991,"neon_2",2012,8,178.14,36.8279399485,-76.2255430479,7,9,2012-08-31,2012-07-31,2012-09-30,1441.2,1162.31
"0208",145991,"neon_2",2017,12,64.79,36.8279399485,-76.2255430479,7,9,2017-12-31,2017-07-31,2017-09-30,1835.7,1506.39
"0208",145991,"neon_2",2010,5,133.13,36.8279399485,-76.2255430479,7,9,2010-05-31,2010-07-31,2010-09-30,1834.02,1647.43
